ID,ID,ENTRYTYPE,file,grobid-version,journal,title,volume,number,author,doi,year,note
0000001468,0000001468,article,data/pdfs/43_2/WangShanGuptaEtAl2019.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,A LONGITUDINAL STUDY OF UNAUTHORIZED ACCESS ATTEMPTS ON INFORMATION SYSTEMS: THE ROLE OF OPPORTUNITY CONTEXTS 1,43,2,"Wang, Jingguo and Shan, Zhe and Gupta, Manish and Rao, H. Raghav",10.25300/MISQ/2019/14751,,
0000001469,0000001469,article,data/pdfs/32_3/ShanksTansleyNurediniEtAl2006.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,REPRESENTING PART-WHOLE RELATIONS IN CONCEPTUAL MODELING: AN EMPIRICAL EVALUATION 1,32,3,"Shanks, Graeme and Tansley, Elizabeth and Nuredini, Jasmina and Marketing, Daniel Tobin and Communications and Weber, Ron",,,
0000001470,0000001470,article,data/pdfs/32_1/HsiehRaiKeil2006.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,UNDERSTANDING DIGITAL INEQUALITY: COMPARING CONTINUED USE BEHAVIORAL MODELS OF THE SOCIO-ECONOMICALLY ADVANTAGED AND DISADVANTAGED 1,32,1,"Po, J. J and Hsieh, An and Rai, Arun and Keil, Mark",,,
0000001471,0000001471,article,data/pdfs/39_1/SchererWunderlichvonWangenheim2015.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: SERVICE INNOVATION IN THE DIGITAL AGE THE VALUE OF SELF-SERVICE: LONG-TERM EFFECTS OF TECHNOLOGY-BASED SELF-SERVICE USAGE ON CUSTOMER RETENTION 1,39,1,"Scherer, Anne and Wünderlich, Nancy V and Von Wangenheim, Florian",,,
0000001472,0000001472,article,data/pdfs/7_2/Pyburn1983.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Linking the MIS Plan with Corporate Strategy: An Exploratory Study,7,2,"Pyburn, Philip J",,,
0000001473,0000001473,article,data/pdfs/33_1/KimSon2009.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,OUT OF DEDICATION OR CONSTRAINT? A DUAL MODEL OF POST-ADOPTION PHENOMENA AND ITS EMPIRICAL TEST IN THE CONTEXT OF ONLINE SERVICES 1,33,1,"Kim, Sung S",,,
0000001474,0000001474,article,data/pdfs/33_1/QureshiCompeau2009.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,ASSESSING BETWEEN-GROUP DIFFERENCES IN INFORMATION SYSTEMS RESEARCH: A COMPARISON OF COVARIANCE-AND COMPONENT-BASED SEM 1,33,1,"Qureshi, Israr and Compeau, Deborah",,,
0000001475,0000001475,article,data/pdfs/6_3/NaumannJenkins1982.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The New Paradigm for Systems Development,6,3,"Naumann, Justus D and Jenkins, A. Mitton",,,
0000001476,0000001476,article,data/pdfs/9_1/Sawy1985.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Personal Information Systems for Strategic Scanning in Turbulent Environments: Can the CEO Go On-Line?,9,1,"Sawy, Omar A El",,,
0000001477,0000001477,article,data/pdfs/38_2/KotlarskyScarbroughOshri2014.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,COORDINATING EXPERTISE ACROSS KNOWLEDGE BOUNDARIES IN OFFSHORE-OUTSOURCING PROJECTS: THE ROLE OF CODIFICATION 1,38,2,"Kotlarsky, Julia and Scarbrough, Harry and Oshri, Ilan",,,
0000001478,0000001478,article,data/pdfs/43_3/MeservyFadelKirwanEtAl2019.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,AN FMRI EXPLORATION OF INFORMATION PROCESSING IN ELECTRONIC NETWORKS OF PRACTICE 1,43,3,"Meservy, Thomas O and Fadel, Kelly J and Kirwan, C. Brock and Meservy, Rayman D",10.25300/MISQ/2019/15093,,
0000001479,0000001479,article,data/pdfs/9_4/JansonSmith1985.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Prototyping For Systems Development: A Critical Appraisal,9,4,"Janson, Marius A and Smith, L. Douglas and Louis, St",,,
0000001480,0000001480,article,data/pdfs/46_1/LiuGaoAgarwal2022.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,RECIPROCITY OR SELF-INTEREST? LEVERAGING DIGITAL SOCIAL CONNECTIONS FOR HEALTHY BEHAVIOR 1,46,1,"Liu, Che-Wei and Smith, Robert H and Agarwal, Ritu and Gordon, Guodong ( and Gao",10.25300/MISQ/2022/16177,,
0000001481,0000001481,article,data/pdfs/23_2/SambamurthyZmud1999.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Arrangements for Information Technology Governance: A Theory of Multiple Contingencies,23,2,"Sambamurthy, V. and Zmud, Robert W and Price, Michael F",,,
0000001482,0000001482,article,data/pdfs/40_3/MasliRichardsonWatsonEtAl2016.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SENIOR EXECUTIVES' IT MANAGEMENT RESPONSIBILITIES: SERIOUS IT-RELATED DEFICIENCIES AND CEO/CFO TURNOVER 1,40,3,"Masli, Adi and Richardson, Vernon J and Walton, Sam M and Watson, Marcia Weidenmier and Zmud, Robert W",,,
0000001483,0000001483,article,data/pdfs/24_2/TaudesFeursteinMild2000.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,OPTIONS ANALYSIS OF SOFTWARE PLATFORM DECISIONS: A CASE STUDY 1,24,2,"Taudes, Alfred and Feurstein, Markus and Mild, Andreas",,,
0000001484,0000001484,article,data/pdfs/43_4/BrunswickerAlmirallMajchrzak2019.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,OPTIMIZING AND SATISFICING: THE INTERPLAY BETWEEN PLATFORM ARCHITECTURE AND PRODUCERS' DESIGN STRATEGIES FOR PLATFORM PERFORMANCE 1,43,4,"Brunswicker, Sabine and Almirall, Esteve and Majchrzak, Ann",10.25300/MISQ/2019/13561,,
0000001485,0000001485,article,data/pdfs/36_2/GuillemettePare2012.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,TOWARD A NEW THEORY OF THE CONTRIBUTION OF THE IT FUNCTION IN ORGANIZATIONS 1,36,2,"Guillemette, Manon G and Paré, Guy",,,
0000001486,0000001486,article,data/pdfs/3_4/Davis1979.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"STRATEGIC, TACTICAL, AND OPERATIONAL PLANNING AND BUDGETING: A STUDY OF DECISION SUPPORT SYSTEM EVOLUTION",3,4,"Davis, Richard K",,,
0000001487,0000001487,article,data/pdfs/44_4/ChauNgaiGerowEtAl2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE EFFECTS OF BUSINESS-IT STRATEGIC ALIGNMENT AND IT GOVERNANCE ON FIRM PERFORMANCE: A MODERATED POLYNOMIAL REGRESSION ANALYSIS 1,44,4,"Chau, Dorothy C K and Ngai, Eric W T and Gerow, Jennifer E and Thatcher, Jason Bennett",10.25300/MISQ/2020/12165,,
0000001488,0000001488,article,data/pdfs/4_4/MunroWheeler1980.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"Planning, Critical Success Factors, and Management's Information Requirements",4,4,"Munro, Malcolm C and Wheeler, Basil R",,,
0000001489,0000001489,article,data/pdfs/15_1/BergeronButeauRaymond1991.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Identification of Strategic Information Systems Opportunities: Applying and Comparing Two Methodologies,15,1,"Bergeron, Francois and Dpartment D', Louis Raymond",,,
0000001490,0000001490,article,data/pdfs/30_1/Tanriverdi2006.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,PERFORMANCE EFFECTS OF INFORMATION TECHNOLOGY SYNERGIES IN MULTIBUSINESS FIRMS 1,30,1,"Tanriverdi, Hüseyin",,,
0000001491,0000001491,article,data/pdfs/45_3/LindgrenMathiasenSchultze2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE DIALECTICS OF TECHNOLOGY STANDARDIZATION 1,45,3,"Lindgren, Rikard and Mathiassen, Lars and Schultze, Ulrike",10.25300/MISQ/2021/12860,,
0000001492,0000001492,article,data/pdfs/45_4/MayyaYeViswanathanEtAl2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,WHO FORGOES SCREENING IN ONLINE MARKETS AND WHY? EVIDENCE FROM AIRBNB 1 Raveesh Mayya,45,4,"Stern, Leonard N and Ye, Shun and Viswanathan, Siva and Agarwal, Rajshree",10.25300/MISQ/2021/15335,,
0000001493,0000001493,article,data/pdfs/13_3/ManteiTeorey1989.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Incorporating Behavioral Techniques Into the Systems Development Life Cycle,13,3,"Mantei, Marilyn M and Teorey, Toby J",,,
0000001494,0000001494,article,data/pdfs/26_1/ChristiaanseVenkatraman2002.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,BEYOND SABRE: AN EMPIRICAL TEST OF EXPERTISE EXPLOITATION IN ELECTRONIC CHANNELS 1,26,1,"Christiaanse, Ellen and Venkatraman, N.",,,
0000001495,0000001495,article,data/pdfs/29_4/RayMuhannaBarney2005.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,INFORMATION TECHNOLOGY AND THE PERFORMANCE OF THE CUSTOMER SERVICE PROCESS: A RESOURCE-BASED ANALYSIS 1,29,4,"Ray, Gautam and Muhanna, Waleed A and Barney, Jay B",,,
0000001496,0000001496,article,data/pdfs/44_3/HukalHenfridssonShaikhEtAl2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,PLATFORM SIGNALING FOR GENERATING PLATFORM CONTENT 1,44,3,"Hukal, Philipp and Henfridsson, Ola and Shaikh, Maha and Parker, Geoffrey",10.25300/MISQ/2020/15190,,
0000001497,0000001497,article,data/pdfs/45_4/ZhangXu2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,RECONCILING THE PARADOXICAL FINDINGS OF CHOICE OVERLOAD THROUGH AN ANALYTICAL LENS 1,45,4,"Zhang, Nan and Xu, Heng",10.25300/MISQ/2021/16954,,
0000001498,0000001498,article,data/pdfs/44_1/SandbergHolmstromLyytinen2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,DIGITIZATION AND PHASE TRANSITIONS IN PLATFORM ORGANIZING LOGICS: EVIDENCE FROM THE PROCESS AUTOMATION INDUSTRY 1,44,1,"Sandberg, Johan and Holmström, Jonny and Lyytinen, Kalle",10.25300/MISQ/2020/14520,,
0000001499,0000001499,article,data/pdfs/22_1/WierengavanBruggen1998.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Dependent Variable in Research Into the Effects of Creativity Support Systems: Quality and Quantity of Ideas 1,22,1,"Wierenga, Berend and Van Bruggen, Gerrit H",,,
0000001500,0000001500,article,data/pdfs/15_4/GerlachKuo1991.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Understanding Human-Computer Interaction for Information Systems Design,15,4,"Gerlach, James H and Kuo, Feng-Yang",,,
0000001501,0000001501,article,data/pdfs/40_1/Rai2016c.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"EDITOR'S COMMENTS The MIS Quarterly Trifecta: Impact, Range, Speed",40,1,"Rai, Arun",,,
0000001502,0000001502,article,data/pdfs/23_2/CompeauHigginsHuff1999.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,A LONGITUDINAL STUDY 1,23,2,"Compeau, Deborah and Higgins, Christopher A and Huff, Sid",,,
0000001503,0000001503,article,data/pdfs/33_4/BapnaChangGoesEtAl2009.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,OVERLAPPING ONLINE AUCTIONS: EMPIRICAL CHARACTERIZATION OF BIDDER STRATEGIES AND AUCTION PRICES 1,33,4,"Bapna, Ravi and Chang, Seokjoo Andrew and Goes, Paulo and Gupta, Alok",,,
0000001504,0000001504,article,data/pdfs/45_4/AddoAvgerou2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,INFORMATION TECHNOLOGY AND GOVERNMENT CORRUPTION IN DEVELOPING COUNTRIES: EVIDENCE FROM GHANA CUSTOMS 1,45,4,"Addo, Atta and Avgerou, Chrisanthi",10.25300/MISQ/2021/14838,,
0000001505,0000001505,article,data/pdfs/44_4/KitchensJohnsonGray2020.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,UNDERSTANDING ECHO CHAMBERS AND FILTER BUBBLES: THE IMPACT OF SOCIAL MEDIA ON DIVERSIFICATION AND PARTISAN SHIFTS IN NEWS CONSUMPTION 1,44,4,"Kitchens, Brent and Johnson, Steven L and Gray, Peter",10.25300/MISQ/2020/16371,,
0000001506,0000001506,article,data/pdfs/42_1/SongXueRaiEtAl2018.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE ECOSYSTEM OF SOFTWARE PLATFORM: A STUDY OF ASYMMETRIC CROSS-SIDE NETWORK EFFECTS AND PLATFORM GOVERNANCE 1,42,1,"Song, Peijian and Xue, Ling and Robinson, J. Mack and Rai, Arun and Zhang, Cheng",10.25300/MISQ/2018/13737,,
0000001507,0000001507,article,data/pdfs/39_1/MarupingMagni2015.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,MOTIVATING EMPLOYEES TO EXPLORE COLLABORATION TECHNOLOGY IN TEAM CONTEXTS 1,39,1,"Maruping, Likoebe M and Magni, Massimo",,,
0000001509,0000001509,article,data/pdfs/13_1/Lee1989.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,A Scientific Methodology. for MIS Case Studies,13,1,"Lee, Allen",,,
0000001510,0000001510,article,data/pdfs/45_4/SanyalMenonSiponen2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,AN EMPIRICAL EXAMINATION OF THE ECONOMICS OF MOBILE APPLICATION SECURITY 1,45,4,"Sanyal, Pallab and Menon, Nirup and Siponen, Mikko",10.25300/MISQ/2021/15315,,
0000001511,0000001511,article,data/pdfs/26_4/Weber2002c.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EDITOR'S COMMENTS Volume 26 Iss.4,26,4,"Weber, Ron",,,
0000001512,0000001512,article,data/pdfs/36_1/JarvisMacKenziePodsakoff2012.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE NEGATIVE CONSEQUENCES OF MEASUREMENT MODEL MISSPECIFICATION: A RESPONSE TO AGUIRRE-URRETA AND MARAKAS,36,1,"Jarvis, Cheryl Burke and Mackenzie, Scott B and Podsakoff, Philip M",,,
0000001513,0000001513,article,data/pdfs/12_4/BenbasatKonsynski1988.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Introduction to Special Section on GDSS,12,4,"Benbasat, Izak and Konsynski, Benn",,,
0000001514,0000001514,article,data/pdfs/42_3/ThatcherWrightSunEtAl2018.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"MINDFULNESS IN INFORMATION TECHNOLOGY USE: DEFINITIONS, DISTINCTIONS, AND A NEW MEASURE 1",42,3,"Thatcher, Jason Bennett and Wright, Ryan T and Sun, Heshan and Zagenczyk, Thomas J and Klein, Richard",10.25300/MISQ/2018/11881,,
0000001515,0000001515,article,data/pdfs/36_1/RaiPavlouImEtAl2012.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,SPECIAL ISSUE: COCREATING IT VALUE INTERFIRM IT CAPABILITY PROFILES AND COMMUNICATIONS FOR COCREATING RELATIONAL VALUE: EVIDENCE FROM THE LOGISTICS INDUSTRY 1,36,1,"Rai, Arun and Pavlou, Paul A and Im, Ghiyoung and Du, Steve",,,
0000001516,0000001516,article,data/pdfs/34_3/JohnstonWarkentin2010.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,FEAR APPEALS AND INFORMATION SECURITY BEHAVIORS: AN EMPIRICAL STUDY 1,34,3,"Johnston, Allen C and Warkentin, Merrill",,,
0000001517,0000001517,article,data/pdfs/42_1/DurcikovaLeeBrown2018.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,MAKING RIGOROUS RESEARCH RELEVANT: INNOVATING STATISTICAL ACTION RESEARCH 1,42,1,"Durcikova, Alexandra and Lee, Allen S and Brown, Susan A",10.25300/MISQ/2018/14146,,
0000001518,0000001518,article,data/pdfs/2_3/Dickson1978b.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,,2,3,,,,
0000001519,0000001519,article,data/pdfs/9_2/HarelMcLean1985.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Effects of Using a Nonprocedural Computer Language on Programmer Productivity,9,2,"Harel, Elie C and Mclean, Ephraim R",,,
0000001520,0000001520,article,data/pdfs/27_2/GriffithSawyerNeale2003.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"VIRTUALNESS AND KNOWLEDGE IN TEAMS: MANAGING THE LOVE TRIANGLE OF ORGANIZATIONS, INDIVIDUALS, AND INFORMATION TECHNOLOGY 1",27,2,"Griffith, Terri L and Sawyer, John E and Neale, Margaret A",,,
0000001521,0000001521,article,data/pdfs/33_2/SmithTelang2009.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,COMPETING WITH FREE: THE IMPACT OF MOVIE BROADCASTS ON DVD SALES AND INTERNET PIRACY 1,33,2,"Smith, Michael D and John, H. and Telang, Rahul",,,
0000001522,0000001522,article,data/pdfs/38_1/ChaeKohPrybutok2014.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,INFORMATION TECHNOLOGY CAPABILITY AND FIRM PERFORMANCE: CONTRADICTORY FINDINGS AND THEIR POSSIBLE CAUSES 1,38,1,"Chae, Ho-Chang and Koh, Chang E and Prybutok, Victor R",,,
0000001523,0000001523,article,data/pdfs/42_3/AguirreUrretaRonkko2018.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,STATISTICAL INFERENCE WITH PLSC USING BOOTSTRAP CONFIDENCE INTERVALS 1,42,3,"Aguirre-Urreta, Miguel I and Rönkkö, Mikko",10.25300/MISQ/2018/13587,,
0000001524,0000001524,article,data/pdfs/39_2/FarajKudaravalliWasko2015.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,LEADING COLLABORATION IN ONLINE COMMUNITIES 1,39,2,"Faraj, Samer and Kudaravalli, Srinivas and Wasko, Molly",,,
0000001525,0000001525,article,data/pdfs/25_4/Fichman2001.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE ROLE OF AGGREGATION IN THE MEASUREMENT OF IT-RELATED ORGANIZATIONAL INNOVATION 1,25,4,"Fichman, Robert G",,,
0000001526,0000001526,article,data/pdfs/18_3/BoyntonZmudJacobs1994.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Influence of IT Management Practice on IT Use in Large Organizations,18,3,"Boynton, Andrew C and Hall, Carroll and Zmud, Robert W and Jacobs, Gerry C",,,
0000001527,0000001527,article,data/pdfs/30_1/DennisValacichFullerEtAl2006.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,RESEARCH STANDARDS FOR PROMOTION AND TENURE IN INFORMATION SYSTEMS 1,30,1,"Dennis, Alan R and Valacich, Joseph S and Fuller, Mark A and Schneider, Christoph and Research, Operations",,,
0000001528,0000001528,article,data/pdfs/33_4/MyersBaskerville2009.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,COMMENTARY ON GILL AND BHATTACHERJEE: IS THERE AN INFORMING CRISIS?,33,4,"Myers, Michael D and Baskerville, Richard L",,,
0000001529,0000001529,article,data/pdfs/4_1/BenbasatDexterMantha1980.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,IMPACT OF ORGANIZATIONAL MATURITY ON INFORMATION SYSTEM SKILL NEEDS*,4,1,"Benbasat, Izak and Dexter, Albert S and Mantha, Robert W and Dickson, Gary W",,,
0000001530,0000001530,article,data/pdfs/38_2/ChenStallaert2014.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,AN ECONOMIC ANALYSIS OF ONLINE ADVERTISING USING BEHAVIORAL TARGETING 1,38,2,"Chen, Jianqing and Stallaert, Jan",,,
0000001531,0000001531,article,data/pdfs/37_3/FaulknerRunde2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,"SPECIAL ISSUE: CRITICAL REALISM IN IS RESEARCH TECHNOLOGICAL OBJECTS, SOCIAL POSITIONS, AND THE TRANSFORMATIONAL MODEL OF SOCIAL ACTIVITY 1",37,3,"Faulkner, Philip and Runde, Jochen",,,
0000001532,0000001532,article,data/pdfs/7_3/Martin1983.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Information Needs of Top MIS Managers,7,3,"Martin, E. W",,,
0000001533,0000001533,article,data/pdfs/36_4/StraubGiudice2012.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EDITOR'S COMMENTS,36,4,"Use and Straub, Detmar",,,
0000001534,0000001534,article,data/pdfs/15_3/ClemonsRow1991.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Role of Structural Differences Sustaining IT Advantage: The Role of Structural Differences,15,3,"Clemons, Eric K and Row, Michael C",,,
0000001535,0000001535,article,data/pdfs/17_2/DicksonLeePartridgeRobinson1993.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Exploring Modes of Facilitative Support for GDSS Technology,17,2,"Dickson, Gary W",,,
0000001536,0000001536,article,data/pdfs/41_2/ChenLiZeng2017.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,MODELING FIXED ODDS BETTING FOR FUTURE EVENT PREDICTION 1,41,2,"Chen, Weiyun and Li, Xin and Zeng, Daniel",,,
0000001537,0000001537,article,data/pdfs/11_4/MillmanHartwick1987.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Impact of Automated Office Systems on Middle Managers and Their Work,11,4,"Millman, Zeeva and Hartwick, Jon",,,
0000001538,0000001538,article,data/pdfs/29_3/AhujaThatcher2005.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,MOVING BEYOND INTENTIONS AND TOWARD THE THEORY OF TRYING: EFFECTS OF WORK ENVIRONMENT AND GENDER ON POST-ADOPTION INFORMATION TECHNOLOGY USE 1,29,3,"Ahuja, Manju K and Thatcher, Jason Bennett",,,
0000001539,0000001539,article,data/pdfs/15_3/HarrisKatz1991.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Firm Size and the Information Technology Investment Intensity of Life Insurers,15,3,"Hards, Sidney E and Drucker Management, Peter F and Katz, Joseph L",,,
0000001540,0000001540,article,data/pdfs/45_4/MalinovaMendling2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,COGNITIVE DIAGRAM UNDERSTANDING AND TASK PERFORMANCE IN SYSTEMS ANALYSIS AND DESIGN 1,45,4,"Malinova, Monika and Mendling, Jan",10.25300/MISQ/2021/15262,,
0000001541,0000001541,article,data/pdfs/13_2/Couger1989.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Preparing IS Students to Deal With Ethical Issues,13,2,"Couger, J. Daniel",,,
0000001542,0000001542,article,data/pdfs/23_4/WeillVitale1999.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Assessing the Health of an Information System Applications Portfolio: An Example from Process Manufacturing,23,4,"Mis - Rterly, C. and Weill, Peter and Vitale, Michael",,,
0000001543,0000001543,article,data/pdfs/22_2/NidumoluKnotts1998.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,The Effects of Customizability and Reusability on Perceived Process and Competitive Performance of Software Firms 1,22,2,"Nidumolu, Sarma R and Knotts, Gary W",,,
0000001544,0000001544,article,data/pdfs/6_2/Benjamin1982.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Information Technology in the 1990s: A Long Range Planning Scenario,6,2,"Benjamin, Robert I",,,
0000001545,0000001545,article,data/pdfs/2_4/Highsmith1978.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Solving Design Problems More Effectively,2,4,"Highsmith, James A",,,
0000001546,0000001546,article,data/pdfs/43_2/LukyanenkoParsonsWiersmaEtAl2019.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EXPECTING THE UNEXPECTED: EFFECTS OF DATA COLLECTION DESIGN CHOICES ON THE QUALITY OF CROWDSOURCED USER-GENERATED CONTENT 1,43,2,"Lukyanenko, Roman and Parsons, Jeffrey and Wiersma, Yolanda F and Maddah, Mahed",10.25300/MISQ/2019/14439,,
0000001547,0000001547,article,data/pdfs/31_4/BurtonJonesGallivan2007.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,TOWARD A DEEPER UNDERSTANDING OF SYSTEM USAGE IN ORGANIZATIONS: A MULTILEVEL PERSPECTIVE 1,31,4,"Burton-Jones, Andrew and Gallivan, Michael J",,,
0000001548,0000001548,article,data/pdfs/5_4/Shenolikar1981.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,An Approach to Structured MIS Development,5,4,"Shenolikar, Ashok",,,
0000001549,0000001549,article,data/pdfs/39_2/DijkstraHenseler2015.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,CONSISTENT PARTIAL LEAST SQUARES PATH MODELING 1,39,2,"Dijkstra, Theo K and Henseler, Jörg",,,
0000001550,0000001550,article,data/pdfs/45_4/McFowlandIIIGangarapuBapnaEtAl2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,A PRESCRIPTIVE ANALYTICS FRAMEWORK FOR OPTIMAL POLICY DEPLOYMENT USING HETEROGENEOUS TREATMENT EFFECTS 1,45,4,"Mcfowland, Edward and Gangarapu, Sandeep and Bapna, Ravi and Sun, Tianshu",10.25300/MISQ/2021/15684,,
0000001551,0000001551,article,data/pdfs/33_4/KleinJiangCheney2009.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,RESOLVING DIFFERENCE SCORE ISSUES IN INFORMATION SYSTEMS RESEARCH 1,33,4,"Klein, Gary and Jiang, James J and Cheney, Paul",,,
0000001552,0000001552,article,data/pdfs/25_1/WixomWatson2001.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,AN EMPIRICAL INVESTIGATION OF THE FACTORS AFFECTING DATA WAREHOUSING SUCCESS 1,25,1,"Wixom, Barbara H and Watson, Hugh J",,,
0000001553,0000001553,article,data/pdfs/37_4/LowryMoodyGaskinEtAl2013.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,EVALUATING JOURNAL QUALITY AND THE ASSOCIATION FOR INFORMATION SYSTEMS SENIOR SCHOLARS' JOURNAL BASKET VIA BIBLIOMETRIC MEASURES: DO EXPERT JOURNAL ASSESSMENTS ADD VALUE? 1,37,4,"Lowry, Paul Benjamin and Moody, Gregory D and Gaskin, James and Galletta, Dennis F and Humpherys, Sean L and Barlow, Jordan B and Wilson, David W",,,
0000001554,0000001554,article,data/pdfs/45_4/HahnLee2021.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,THE COMPLEX EFFECTS OF CROSS-DOMAIN KNOWLEDGE ON IS DEVELOPMENT: A SIMULATION-BASED THEORY DEVELOPMENT 1,45,4,"Hahn, Jungpil and Lee, Gwanhoo",10.25300/MISQ/2022/16292,,
0000001555,0000001555,article,data/pdfs/18_2/Lee1994.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Electronic Mail as a Medium for Rich Communication: An Empirical Investigation Using Hermeneutic Interpretation,18,2,"Lee, Allen S and Hall, Lindner and Location, Mall",,,
0000001556,0000001556,article,data/pdfs/9_3/Srinivasan1985.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,Measures of System Effectiveness Alternative Measures of System Effectiveness: Associations and Implications,9,3,"Srinivasan, Ananth",,,
0000001557,0000001557,article,data/pdfs/30_SI/ChenForman2006.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,,30,,"Chen, Pei-Yu and Forman, Chris",,,
0000001558,0000001558,article,data/pdfs/41_3/Zhang2017.pdf,lfoppiano/grobid:0.8.1,MIS Quarterly,KNOWLEDGE MANAGEMENT SYSTEM USE AND JOB PERFORMANCE: A MULTILEVEL CONTINGENCY MODEL 1,41,3,"Zhang, Xiaojun",,,
