"ID","title","year","author","pages","volume","number","ENTRYTYPE","journal"
"id_0001156","Anti-factor H auto-antibodies in C3 glomerulopathy",2011,"Dragon-Durey, M. and Blanc, C. and Roumenina, L. and Chauvet, S. and Ashraf, Y. and Moulin, B. and Le Pogamp, P. and Fremeaux-Bacchi, V. and Fridman, W.",1724,48,"14, Sp. Iss. SI","article","Molecular Immunology"
"id_0001157","B-cell targeting: A novel approach to immune intervention today and tomorrow",2007,"Dorner, T. and Lipsky, P. E.","1287-1299",7,9,"article","Expert Opinion on Biological Therapy."
"id_0001158","As E. coli continues to claim lives, new approaches offer hope",2011,"Dolgin, E.",755,17,7,"article","Nature Medicine"
"id_0001159","FDA report: eculizumab (Soliris) for the treatment of patients with paroxysmal nocturnal hemoglobinuria",2008,"Dmytrijuk, A. and Robie-Suh, K. and Cohen, M. H. and Rieves, D. and Weiss, K. and Pazdur, R.","993-1000",13,9,"article","Oncologist"
"id_0001160","Potential of emerging immunosuppressive strategies to improve the posttransplant cardiovascular risk profile",2010,"Djamali, A. and Pietrangeli, C. E. and Gordon, R. D. and Legendre, C.","S15-S21",118,,"article","Kidney International Suppl"
"id_0001161","Sorbitol-Fermenting, beta-Glucuronidase-Positive, Shiga Toxin-Negative Escherichia coli O157:H7 in Free-Ranging Red Deer in South-Central Spain",2011,"Diaz, S. and Vidal, D. and Herrera-Leon, S. and Sanchez, S.","1313-1315",8,12,"article","Foodborne Pathogens and Disease"
"id_0001162","Eeg and Seizures in Children with Hemolytic-Uremic Syndrome",1992,"Dhuna, A. and Pascualleone, A. and Talwar, D. and Torres, F.","482-486",33,3,"article","Epilepsia"
"id_0001163","Review of select NMEs",2007,"DeRuiter, J. and Holston, P. L.","HS-3-HS-13",32,10,"article","U.S.Pharmacist."
"id_0001164","A rare cause of the pulmonary-renal syndrome: A case of atypical haemolytic-uraemic syndrome complicated by pulmonary haemorrhage",2008,"Derebail, V. K. and Parikh, P. and Jennette, J. C. and Kshirsagar, A. V.","417-419",1,6,"article","NDT Plus."
"id_0001165","Monoclonal antibodies: What are the pharmacokinetic and pharmacodynamic considerations for drug development?",2012,"Deng, R. and Jin, F. and Prabhu, S. and Iyer, S.","141-160",8,2,"article","Expert Opinion on Drug Metabolism and Toxicology."
"id_0001166","Thrombomodulin mutations predispose to atypical hemolytic-uremic syndrome via impaired complement regulation",2009,"Delvaeye, M. and Noris, M. and De, Vriese A. and Esmon, C. T. and Esmon, N. L. and Lambrechts, D. and Remuzzi, G. and Conway, E. M.","2-2",7,"S2","article","Journal of Thrombosis and Haemostasis.Conference: 22nd Congress of the International Society of Thrombosis and Haemostasis Boston, MA United States."
"id_0001167","Thrombomodulin mutations in atypical hemolytic-uremic syndrome",2009,"Delvaeye, M. and Noris, M. and De, Vriese A. and Esmon, C. T. and Esmon, N. L. and Ferrell, G. and Del-Favero, J. and Plaisance, S. and Claes, B. and Lambrechts, D. and Zoja, C. and Remuzzi, G. and Conway, E. M.","345-357",361,4,"article","New England Journal of Medicine"
"id_0001168","Regulation of complement activation by thrombomodulin",2009,"Delvaeye, M. and DeVriese, A. and Moons, M. and Esmon, N. and Esmon, C. and Conway, E. M.",,114,22,"article","Blood.Conference: 51st Annual Meeting of the American Society of Hematology, ASH New Orleans, LA United States."
"id_0001169","Immunosuppressants: What's new?",2010,"Dell-Olio, D. and Kelly, D. A.","594-600",15,5,"article","Current Opinion in Organ Transplantation."
"id_0001170","C5 activation is required for the development of atypical haemolytic uraemic syndrome in Cfh-/-FH Delta 16-20 mice",2008,"de Jorge, E. G. and Paixao-Cavalcante, D. and Rose, K. L. and Cook, H. T. and Botto, M. and Pickering, M. C.","4100-4101",45,16,"article","Molecular Immunology"
"id_0001171","The development of atypical hemolytic uremic syndrome depends on complement C5",2011,"de Jorge, E. G. and Macor, P. and Paixao-Cavalcante, D. and Rose, K. L. and Tedesco, F. and Cook, H. T. and Botto, M. and Pickering, M. C.","137-145",22,1,"article","Journal of the American Society of Nephrology"
"id_0001172","Understanding atypical hemolytic-uremic syndrome (aHUS) through the analysis of factor H mutations",2003,"de Jorge, E. G. and Huarte, O. and Heath, K. E. and Diamond, C. A. and Lopez-Trascasa, M. and Sanchez-Corral, P. and de Cordoba, S. R.","193-194",40,"2-4","article","Molecular Immunology"
"id_0001173","Erratum: Gain-of-function mutations in complement factor B are associated with atypical hemolytic uremic syndrome (Proceeding of the National Academy of Science of the United States of America (Januar",2007,"de Jorge, E. G. and Harris, C. L. and Esparza-Gordillo, J. and Carreras, L. and Arranz, E. A. and Garrido, C. A. and Lopez-Trascasa, M. and Sanchez-Corral, P. and Morgan, B. P. and de Cordoba, S. R.",19,104,25,"article","Proceedings of the National Academy of Sciences of the United States of America."
"id_0001174","Mutations in complement factor B are associated with atypical hemolytic uremic syndrome",2007,"de Jorge, E. G. and Harris, C. L. and Esparza-Gordillo, J. and Carreras, L. and Arranz, E. A. and Garrido, C. A. and Lopez-Trascasa, M. and Sanchez-Corral, P. and Morgan, B. P. and de Cordoba, S. R.","178-179",44,"1-3","article","Molecular Immunology"
"id_0001175","Evidence for digenic inheritance of atypical hemolytic uremic syndrome in a Spanish pedigree",2006,"de Jorge, E. G. and Esparza-Gordillo, J. and Garrido, C. A. and Berges, L. C. and Lopez-Trascasa, M. and Sanchez-Corral, P. and de Cordoba, S. R.","158-159",43,"1-2","article","Molecular Immunology"
"id_0001176","Insights into the role of complement dysregulation in atypical haemolytic uremic syndrome",2009,"de Jorge, E. G. and Cook, H. T. and Botto, M. and Pickering, M. C.","2851-2851",46,14,"article","Molecular Immunology"
"id_0001177","The Spanish atypical haemolytic uraemic syndrome registry: A genetic update",2007,"de Jorge, E. G. and Barricarte, R. M. and Tortajada, A. and Montes, T. and Pinto, S. and Garrido, C. T. A. and Lopez-Trascasa, M. and Sanchez-Corral, P. and de Cordoba, S. R.","3923-3923",44,16,"article","Molecular Immunology"
"id_0001178","Paroxysmal nocturnal hemoglobinuria and pregnancy before the eculizumab era: the French experience",2011,"de Guibert, S. and de Latour, R. P. and Varoqueaux, N. and Labussiere, H. and Rio, B. and Jaulmes, D. and Eveillard, J. R. and Dulucq, S. and Stoppa, A. M. and Bouscary, D. and Girodon, F. and Bonnotte, B. and Laskri, D. and Socie, G. and Lamy, T.","1276-1283",96,9,"article","Haematologica"
"id_0001179","Lessons from functional and structural analyses of disease-associated genetic variants in the complement alternative pathway",2011,"de Cordoba, S. and Harris, C. L. and Morgan, B. P. and Llorca, O.","12-22",1812,1,"article","Biochimica et Biophysica Acta-Molecular Basis of Disease"
"id_0001180","Potential therapeutic targets for idiopathic inflammatory myopathies",2006,"De Bleecker, J. L. and Creus, K. K. and De, Paepe B.","549-557",19,9,"article","Drug News and Perspectives."
"id_0001181","Eculizumab",2008,"Davis, J.","1609-1615",65,17,"article","American Journal of Health-System Pharmacy"
"id_0001182","Thrombotic thrombocytopenic purpura in childhood: An uncommon but life-threatening cause of thrombocytopenia",2007,"Davis, A. and Barnes, C.","640-642",43,9,"article","Journal of Paediatrics and Child Health"
"id_0001183","Plasma therapy in atypical haemolytic uremic syndrome: lessons from a family with a factor H mutation",2008,"Davin, J. C. and Strain, L. and Goodship, T. H.","1517-1521",23,9,"article","Pediatric Nephrology"
"id_0001184","Complement factor H-associated atypical hemolytic uremic syndrome in monozygotic twins: concordant presentation, discordant response to treatment",2006,"Davin, J. C. and Olie, K. H. and Verlaak, R. and Horuz, F. and Florquin, S. and Weening, J. J. and Groothoff, J. W. and Strain, L. and Goodship, T. H.","e27-e30",47,2,"article","American Journal of Kidney Diseases"
"id_0001185","In atypical HUS (aHUS), the EKZ-AMC protocol of plasma therapy (PT) prevents a chronic renal failure, allows successful kidney transplantation and avoid cerebral arteries stenosis",2009,"Davin, J. C. and Knobbe, I. and Bouts, A. H. and Groothoff, J. W. and Strain, L. and Goodship, T. H. J.","907-907",24,4,"article","Pediatric Nephrology"
"id_0001186","Relapse of atypical haemolytic uraemic syndrome after kidney transplantation: role of ATG and failure of mycophenolate mofetil as rescue therapy",1999,"Davin, J. C. and Gruppen, M. and Bouts, A. H. and Groothoff, J. W. and van Amstel, S. P. and Surachno, J. and ten Berge, I. J. and Weening, J. J.","984-987",14,4,"article","Nephrology Dialysis Transplantation"
"id_0001187","Prophylactic plasma exchange (PPE) allows long-term preservation of renal function of native kidney and kidney transplant in CFH mutation-associated HUS",2011,"Davin, J. C. and Groothoff, J. W. and Bouts, A. H.","78-79",15,,"article","Pediatric Transplantation.Conference: 6th Congress of the International Pediatric Transplant Association, IPTA 2011 Montreal, QC Canada."
"id_0001188","Maintenance of renal function under eculizumab despite discontinuation of plasma exchange after a third transplantation for atypical hemolytic uremic syndrome associated with a CFH mutation",2011,"Davin, J. C. and Groothoff, J. W. and Bemelman, F. J. and Bouts, A. H.","22-22",15,,"article","Pediatric Transplantation.Conference: 6th Congress of the International Pediatric Transplant Association, IPTA 2011 Montreal, QC Canada."
"id_0001189","Maintenance of Renal Function Under Eculizumab Despite Discontinuation of Plasma Exchange After A Third Transplantation for Atypical Hemolytic Uremic Syndrome Associated with A Cfh Mutation",2011,"Davin, J. C. and Groothoff, J. W. and Bemelman, F. J. and Bouts, A. H.","52-52",15,,"article","Pediatric Transplantation"
"id_0001190","Prophylactic plasmapheresis (PE) and eculizumab (EC) allow long term renal function preservation in FH mutation related atypical haemolytic uremic syndrome (aHUS)",2011,"Davin, J. C. and Groothoff, J. W. and Bemelman, F. J. and Bouts, A. H.","1681-1682",26,9,"article","Pediatric Nephrology"
"id_0001191","Long-term renal function under plasma exchange in atypical hemolytic uremic syndrome",2011,"Davin, J. C. and Groothoff, J. and Gracchi, V. and Bouts, A.","1915-1916",26,10,"article","Pediatric Nephrology"
"id_0001192","Plasma therapy in atypical hemolytic uremic syndrome: Lessons from a family with a factor H mutation",2007,"Davin, J. C. and Groothoff, J. and Bouts, A. H. and Florquin, S. and Weening, J. and Goodship, T.","1446-1446",22,9,"article","Pediatric Nephrology"
"id_0001193","Succesful Use of Eculizumab after Kidney Transplant for Atypical Hemolytic Uremic Syndrome (aHUS) Associated with a CFH Mutation",2010,"Davin, J. C. and Gracchi, V. and Bouts, A. H. and Groothoff, J. W.","1888-1888",25,9,"article","Pediatric Nephrology"
"id_0001194","Maintenance of kidney function following treatment with eculizumab and discontinuation of plasma exchange after a third kidney transplant for atypical hemolytic uremic syndrome associated with a CFH m",2010,"Davin, J. C. and Gracchi, V. and Bouts, A. and Groothoff, J. and Strain, L. and Goodship, T.","708-711",55,4,"article","American Journal of Kidney Diseases"
"id_0001195","Prophylactic plasma exchange in CD46-associated atypical haemolytic uremic syndrome",2009,"Davin, J. C. and Buter, N. and Groothoff, J. and van, Wijk J. and Bouts, A. and Strain, L. and Goodship, T.","1757-1760",24,9,"article","Pediatric Nephrology"
"id_0001196","Pathophysiology of hemolytic transfusion reactions",2005,"Davenport, R. D.","165-168",42,3,"article","Seminars in Hematology."
"id_0001197","The long-term consequences of thrombotic microangiopathy (thrombotic thrombocytopenic purpura and hemolytic uremic syndrome) in pregnancy",1998,"Dashe, J. S. and Ramin, S. M. and Cunningham, F. G.","662-668",91,5,"article","Obstetrics and Gynecology"
"id_0001198","Atypical hemolytic uremic syndrome caused by infection with a non-Shiga toxin-producing strain of Escherichia Coli",2002,"Dascalescu, C. M. and Guidet, B. and Najman, A. and Grimont, F.","242-243",112,3,"article","American Journal of Medicine"
"id_0001199","Paroxysmal nocturnal hemoglobinuria (PNH) and pregnancy in the era of eculizumab",2009,"Danilov, A. V. and Smith, H. and Craigo, S. and Feeney, D. M. and Relias, V. and Miller, K. B.","e4-e5",33,6,"article","Leukemia Research"
"id_0001200","Managing a pregnant patient with paroxysmal nocturnal hemoglobinuria in the era of eculizumab",2010,"Danilov, A. V. and Brodsky, R. A. and Craigo, S. and Smith, H. and Miller, K. B.","566-571",34,5,"article","Leukemia Research."
"id_0001201","American Chemical Society - 234th National meeting - Targeting inflammation",2007,"Dalziel, C. and Veryard, C.","674-675",10,10,"article","IDrugs."
"id_0001202","Immunotherapy of inflammatory myopathies: Practical approach and future prospects",2011,"Dalakas, M. C.","311-323",13,3,"article","Current Treatment Options in Neurology."
"id_0001203","Immunotherapy of myositis: Issues, concerns and future prospects",2010,"Dalakas, M. C.","129-137",6,3,"article","Nature Reviews Rheumatology."
"id_0001204","Therapeutic targets in patients with inflammatory myopathies: Present approaches and a look to the future",2006,"Dalakas, M. C.","223-236",16,4,"article","Neuromuscular Disorders."
"id_0001205","Surveillance and recipients care in stable condition",2011,"Curtis, J. J.","643-645",124,5,"article","Chinese Medical Journal."
"id_0001206","LAHU heat recovery system optimal operation and control schedules",2006,"Cui, Y. J. and Liu, M. S.","360-366",128,3,"article","Journal of Solar Energy Engineering-Transactions of the Asme"
"id_0001207","Immunossupressant and organ transplantation: Immunophilins targeting agent and alternative therapies",2011,"Cubero, J. J. and Lopez, E. and Redondo, P. C. and Alvarado, R. and Pino, G. and Cubero, A. and Martinez, A. and Ferreira, F. and Villa, J. and Martinez, C.","5324-5332",18,35,"article","Current Medicinal Chemistry."
"id_0001208","Do infections provoke exacerbations and relapses of thrombotic thrombocytopenic purpura?",2007,"Cserti, C. M. and Landaw, S. and Uhl, L.","21-25",22,1,"article","Journal of Clinical Apheresis"
"id_0001209","Successful renal transplantation in a patient with atypical hemolytic uremic syndrome carrying mutations in both factor I and MCP",2009,"Cruzado, J. M. and de Cordoba, S. R. and Melilli, E. and Bestard, O. and Rama, I. and Sanchez-Corral, P. and Lopez-Trascasa, M. and Navarro, I. and Torras, J. and Goma, M. and Grinyo, J. M.","1477-1483",9,6,"article","American Journal of Transplantation"
"id_0001210","Factor H Binds to Von Willebrand Factor (VWF) and Regulates Its Cleavage by ADAMTS-13",2008,"Cruz, Miguel A. and Gushiken, Francisca C. and Rumbaut, Rolando and Patel, Kavita N. and Turner, Nancy and Nolasco, Leticia and Han, Hyojeong and Pickering, Matthew and Dong, Jing fei and Moake, Joel L. and Afshar-Kharghan, Vahid",1340,112,11,"article","Blood"
"id_0001211","ABO-incompatible kidney transplantation: Current practice and the decade ahead",2010,"Crew, R. J. and Ratner, L. E.","526-530",15,4,"article","Current Opinion in Organ Transplantation."
"id_0001212","Inherited deficiency of membrane cofactor protein expression and varying manifestations of recurrent atypical hemolytic uremic syndrome in a sibling pair",2008,"Couzi, L. and Contin-Bordes, C. and Marliot, F. and Sarrat, A. and Grimal, P. and Moreau, J. F. and Merville, P. and Fremeaux-Bacchi, V.","e5-e9",52,2,"article","American Journal of Kidney Diseases"
"id_0001213","Shiga-Toxigenic Escherichia coli Detection in Stool Samples Screened for Viral Gastroenteritis in Alberta, Canada",2011,"Couturier, M. R. and Lee, B. and Zelyas, N. and Chui, L.","574-578",49,2,"article","Journal of Clinical Microbiology"
"id_0001214","Mitomycin C Nephrotoxicity",1985,"Cordonnier, D. and Vert-Pre, F. C. and Bayle, F. and Alix, J. L. and Couderc, P.","19-26",6,1,"article","Nephrologie"
"id_0001215","Colonic ischaemia as a severe Shiga toxin/verotoxin producing Escherichia coli O104:H4 complication in a patient without haemolytic uraemic syndrome, Germany, June 2011",2011,"Cordesmeyer, S. and Peitz, U. and Godde, N. and Kasper, H. U. and Hoffmann, M. W. and Allemeyer, E.","4-6",16,25,"article","Eurosurveillance"
"id_0001216","Treatment of inflammatory myopathies",2006,"Cordeiro, A. C. and Isenberg, D. A.","417-424",82,969,"article","Postgraduate Medical Journal."
"id_0001217","Pathophysiology of thrombotic microangiopathies: current understanding",2002,"Coppo, P. and Veyradier, A. and Durey, M. A. and Fremeaux-Bacchi, V. and Scrobohaci, M. L. and Amesland, F. and Bussel, A.","153-166",153,3,"article","Annales de Medecine Interne"
"id_0001218","Thrombotic Microangiopathies: Towards a Pathophysiology-Based Classification",2009,"Coppo, Paul and Veyradier, Agnes","36-50",9,1,"article","Cardiovascular & Hematological Disorders - Drug Targets"
"id_0001219","HLA-DRB1*11: a Strong Risk Factor for Acquired Severe ADAMTS13 Deficiency-Related Idiopathic Thrombotic Thrombocytopenic Purpura in Caucasians",2009,"Coppo, Paul and Lepage, Virginia and Busson, Marc and Veyradier, Agnes and Clabault, Karine and Wynckel, Alain and Poullin, Pascale and Malot, Sandrine and Azoulay, Elie and Galicier, Lionel and Buffet, Marc and Bordessoule, Dominique and Mira, Jean Paul and Rondeau, Eric and Charron, Dominique and Loiseau, Pascale","952-953",114,22,"article","Blood"
"id_0001220","Thrombotic microangiopathies: a group of diseases with a wide spectrum of risk factors and initiating conditions",2008,"Coppo, P.","15-22",29,,"article","Revue de Medecine Interne"
"id_0001221","Molecular Subtyping and genetic analysis of the enterohemolysin gene (ehxA) from Shiga toxin-producing Escherichia coli and atypical enteropathogenic E coli",2007,"Cookson, A. L. and Bennett, J. and Thomson-Carter, F. and Attwood, G. T.","6360-6369",73,20,"article","Applied and Environmental Microbiology"
"id_0001222","Atypical hemolytic uremic syndrome, complement and coagulation",2011,"Conway, E. M.",,9,,"article","Journal of Thrombosis and Haemostasis.Conference: 23rd Congress of the International Society on Thrombosis and Haemostasis 57th Annual SSC Meeting Kyoto Japan."
"id_0001223","Super factor B-gets atypical HUS",2009,"Conway, E. M.","2572-2574",114,13,"article","Blood"
"id_0001224","Non-enteropathic hemolytic uremic syndrome: causes and short-term course",2004,"Constantinescu AR, Bitzan M, Weiss LS, Christen E, Kaplan BS, Cnaan A, Trachtman H","976-982",43,,"article","Am J Kidney Dis "
"id_0001225","Prevalence and prognosis of paroxysmal nocturnal haemoglobinurea and the clinical and cost-effectiveness of eculizumab (Structured abstract)",2008,"Connock, M. and Wang, D. and Fry-Smith, A. and Moore, D.",1,,,"article","Birmingham: West Midlands Health Technology Assessment Collaboration"
"id_0001226","Atypical strains of verocytotoxin-producing Escherichia coli O157 in beef cattle at slaughter in Veneto region, Italy",1997,"Conedera, G. and Marangon, S. and Chapman, P. A. and Zuin, A. and Caprioli, A.","301-306",44,5,"article","Journal of Veterinary Medicine Series B-Infectious Diseases and Veterinary Public Health"
"id_0001227","Adverse reactions and medical approach to paroxysmal nocturnal hemoglobinuria",2007,"Colombo, G. M. and Guglielmelli, E. and Sacco, T. and Cicchinelli, M.","87-88",98,1,"article","Minerva Medica"
"id_0001228","First-line treatment of follicular lymphoma in the era of monoclonal antibodies",2005,"Coiffier, B.","484-491 + 505",3,6,"article","Clinical Advances in Hematology and Oncology."
"id_0001229","Improving the Environmental Controls at a Homeless Shelter to Assist in Reducing the Probability of Airborne Transmission of Mycobacterium tuberculosis: A Case Study",2009,"Coffey, C. C. and Hudnall, J. B. and Martin, S. B.","168-182",18,2,"article","Indoor and Built Environment"
"id_0001230","Thrombotic Microangiopathy: Current Knowledge and Outcomes With Plasma Exchange",2012,"Clark, WF","214–219",25,2,"article","Seminars in Dialysis"
"id_0001231","Conservation and community benefits from traditional coral reef management at Ahus Island, Papua New Guinea",2005,"Cinner, J. E. and Marnane, M. J. and McClanahan, T. R.","1714-1723",19,6,"article","Conservation Biology"
"id_0001232","Terminal box minimum airflow optimization of single duct air handling units",2007,"Cho, Y. H. and Wang, G. and Liu, M. S.","497-504",,,"article","Proceedings of the Energy Sustainability Conference 2007"
"id_0001233","Improving energy efficiency with the various control sequences for a VAV system through continuous commissioning (R)",2010,"Cho, Y. H. and Liu, M. S.","1291-1301",34,14,"article","International Journal of Energy Research"
"id_0001234","Complete factor H deficiency-associated atypical hemolytic uremic syndrome in a neonate",2007,"Cho, H. Y. and Lee, B. S. and Moon, K. C. and Ha, I. S. and Cheong, H. I. and Choi, Y.","874-880",22,6,"article","Pediatric Nephrology"
"id_0001235","Attempted treatment of factor H deficiency by liver transplantation",2004,"Cheong, H. I. and Lee, B. S. and Kang, H. G. and Hahn, H. and Suh, K. S. and Ha, I. S. and Choi, Y.","454-458",19,4,"article","Pediatric Nephrology"
"id_0001236","Treatment of factor H (FH) deficiency-associated atypical hemolytic uremic syndrome (HUS) with liver transplantation: A case report",2001,"Cheong, Hae Il and Lee, Byoung Seop and Kang, Hee Gyung and Hahn, Hyewon and Ha, Il Soo and Choi, Yong and Seo, Kyung Seok","550A",12,"Program and Abstract Issue","article","Journal of the American Society of Nephrology"
"id_0001237","Trombotic microangiopathy: can liver-kidney transplantation cure aHUS?",2009,"Cheong, H. I.","556-557",5,10,"article","Nature Reviews Nephrology"
"id_0001238","Comparison of surface recognition and C3b binding properties of mouse and human complement factor H",2006,"Cheng, Z. Z. and Hellwage, J. and Seeberger, H. and Zipfel, P. F. and Meri, S. and Jokiranta, T. S.","972-979",43,7,"article","Molecular Immunology"
"id_0001239","Characterization of the interactions between murine factor H and C3b in comparison to the human system",2004,"Cheng, Zhu Zhu and Hellwage, Jens and Seeberger, Harald and Zipfel, Peter F. and Meri, Seppo and Jokiranta, T.","219-220",41,"2-3","article","Molecular Immunology"
"id_0001240","Paroxysmal nocturnal hemoglobinuria following alemtuzumab immunosuppressive therapy for myelodysplastic syndrome and complicated by recurrent life-threatening thrombosis despite anticoagulation: succe",2010,"Cheng, K. L. and Brody, J. and Warshall, C. E. and Sloand, E. M. and Allen, S. L.","e85-e87",34,4,"article","Leukemia Research"
"id_0001241","Clinical aspects of the hemolytic uremic syndrome",1998,"Chen, Chih Hung and Chen, Wei Perng and Yang, Ling Yoeu and Fu, Li Wen and Wang, Hsin Hui and Chiou, Yee Hsuan and Lin, Ching Yuang","319-323",39,5,"article","Acta Paediatrica Sinica"
"id_0001242","Effect of Sowing Time on Yield Yield Attributes Root Growth and Accumulated Heat Units of Wheat",1988,"Chaudhary, M. R. and Khera, R. and Singh, C. J.","252-259",6,"3-4","article","International Journal of Tropical Agriculture"
"id_0001243","Development and production of commercial therapeutic monoclonal antibodies in mammalian cell expression systems: An overview of the current upstream technologies",2008,"Chartrain, M. and Chu, L.","447-467",9,6,"article","Current Pharmaceutical Biotechnology."
"id_0001244","Human infections with verocytotoxin-producing Escherichia coli O157-10 years of E. coli O157 serodiagnosis",2008,"Chart, H. and Cheasty, T.","1389-1393",57,11,"article","Journal of Medical Microbiology"
"id_0001245","Eculizumab in paroxysmal nocturnal haemoglobinuria",2008,"Charneski, L. and Patel, P. N.","1341-1346",68,10,"article","Drugs"
"id_0001246","Peripheral digit ischemic syndrome as a serious manifestation of postoperative thrombotic thrombocytopenic purpura",2003,"Chang, Jae Chan and Koduri, Jhansi","80b",102,11,"article","Blood"
"id_0001247","Various clinical manifestations in patients with thrombotic microangiopathy",2002,"Chang, J. C. and Kathula, S. K.","201-206",50,3,"article","Journal of Investigative Medicine"
"id_0001248","Various thrombotic microangiopathic syndromes in patients with thrombotic microangiopathy",2001,"Chang, Jae C. and Kathula, Satheesh K.","58b-59b",98,"11 Part 2","article","Blood"
"id_0001249","Atypical haemolytic uraemic syndrome as a complication of induction chemotherapy for acute lymphoblastic leukaemia",2004,"Chandra, D. and Lawson, S. and Ramani, P.","667-669",57,6,"article","Journal of Clinical Pathology"
"id_0001250","Hemolytic uremic syndrome in an adolescent with Fusobacterium necrophorum bacteremia",2001,"Chand, D. H. and Brady, R. C. and Bissler, J. J.","E22",37,3,"article","American Journal of Kidney Diseases"
"id_0001251","Therapeutic antibodies for autoimmunity and inflammation",2010,"Chan, A. C. and Carter, P. J.","301-316",10,5,"article","Nature Reviews Immunology."
"id_0001252","Not only randomized controlled trials, but also case series should be considered in systematic reviews of rapidly developing technologies",2009,"Chambers, D and Rodgers, M and Woolacott, N","1253-1260",62,12,"article","J Clin Epidemiol"
"id_0001253","Monoclonal antibodies used as prophylactic, therapeutic and diagnostic agents",2010,"Chakhtoura, M. and Abdelnoor, A. M.","533-542",32,4,"article","Immunopharmacology and Immunotoxicology."
"id_0001254","Hemolytic uremic syndrome in a child with leukemia and cytomegalovirus infection",2000,"Cavagnaro, F. and Barriga, F.","1118-1120",14,12,"article","Pediatric Nephrology"
"id_0001255","Management of membranous nephropathy: When and what for treatment",2005,"Cattran, D.","1188-1194",16,5,"article","Journal of the American Society of Nephrology."
"id_0001256","Monoclonal antibodies for the treatment of asthma",2011,"Catley, M. C. and Coote, J. and Bari, M. and Tomlinson, K. L.","333-351",132,3,"article","Pharmacology and Therapeutics."
"id_0001257","Practical Issues in ADAMTS13 Testing and Emerging Therapies in Thrombotic Thrombocytopenic Purpura",2011,"Cataland, S. R. and Wu, H. M.","242-250",48,4,"article","Seminars in Hematology."
"id_0001258","Therapeutic plasma exchange for the treatment of pediatric renal diseases in 2013",2013,"Carter, CE and Benador, NM",,"[Epub ahead of print]",,"article","Pediatr Nephrol"
"id_0001259","CD46 in innate and adaptive immunity: an update",2011,"Cardone, J. and Le Friec, G. and Kemper, C.","301-311",164,3,"article","Clinical and Experimental Immunology"
"id_0001260","Complement hyperactivation may cause atypical haemolytic uraemic syndrome--gain-of-function mutations in factor B",2007,"Caprioli, J. and Remuzzi, G.","2452-2454",22,9,"article","Nephrology Dialysis Transplantation"
"id_0001261","Atypical hemolytic uremic syndrome (HUS) responsive to plasma exchange: Severe recurrent renal failure in the absence of thrombocytopenia or significant microangiopathic hemolytic anemia",1999,"Cannon, M. E. and Uhl, L. and Ritchie, J. K. and Kuhlik, A. B. and Rosen, S. and Kruskall, M. S.","9S-9S",39,10,"article","Transfusion"
"id_0001262","Atypical haemolytic-uraemic syndrome at onset of acute promyelocytic leukaemia",2005,"Candoni, A. and Pizzolitto, S. and Boscutti, G. and Simeone, E. and Buttignol, S. and Fanin, R.","57-58",129,"Suppl. 1","article","British Journal of Haematology"
"id_0001263","Atypical haemolytic-uraemic syndrome at the onset of acute promyelocytic leukaemia",2005,"Candoni, A. and Pizzolitto, S. and Boscutti, G. and Fanin, R.",274,128,3,"article","British Journal of Haematology"
"id_0001264","An update for atypical haemolytic uraemic syndrome: diagnosis and treatment. A consensus document",2013,"Campistol, JM and Arias, M and Ariceta, G and Blasco, M and Espinosa, M and Grinyó, JM and Praga, M and Torra, R and Vilalta, R and Rodríguez de Córdoba, S","27-45",33,1,"article","Nefrologia"
"id_0001265","Eculizumab in a case of hypocomplementaemic atypical HUS",2011,"Camacho, J. A. and Vila, A. and Rodriguez de, Cordoba S. and Lopez-Trascasa, M. and Ramos, M. and Vila, J. and Gimenez, A. and Rovira, C.","1356-1356",26,8,"article","Pediatric Nephrology.Conference: 5th Spanish-Portuguese and 36th Spanish Congress of Pediatric Nephrology Guimaraes Portugal."
"id_0001266","Immunosuppression after liver transplantation. [French]",2009,"Calmus, Y.","1307-1313",38,9,"article","Presse Medicale."
"id_0001267","Atypical Hemolytic Uremic Syndrome and Membranoproliferative Glomerulonephritis: A Case Report",2010,"Buyukcelik, M. and Kilic, B. D. and Sari, I. and Balat, A.","1799-1799",25,9,"article","Pediatric Nephrology"
"id_0001268","Production of biologically active recombinant human factor H in Physcomitrella",2011,"Buttner-Mainik, A. and Parsons, J. and Jerome, H. and Hartmann, A. and Lamer, S. and Schaaf, A. and Schlosser, A. and Zipfel, P. F. and Reski, R. and Decker, E. L.","373-383",9,3,"article","Plant Biotechnology Journal"
"id_0001269","Virulence gene profiling of enterohemorrhagic (EHEC) and enteropathogenic (EPEC) Escherichia coli strains: a basis for molecular risk assessment of typical and atypical EPEC strains",2011,"Bugarel, M. and Martin, A. and Fach, P. and Beutin, L.",,11,,"article","Bmc Microbiology"
"id_0001270","Complement factor H gene mutation associated with autosomal recessive atypical hemolytic uremic syndrome",2000,"Buddles, M. R. and Donne, R. L. and Richards, A. and Goodship, J. and Goodship, T. H.","1721-1722",66,5,"article","American Journal of Human Genetics"
"id_0001271","Early diagnosis and complete recovery with plasma exchange in a 6 months old infant with familial atypical hemolytic uremic syndrome",2010,"Bucher, B. S. and Tschumi, S. and Brodbeck, T. and Pasch, A. and Bresin, E. and Simonetti, G. D.","15S-15S",140,,"article","Swiss Medical Weekly"
