package,time,dataset,TP,FP,FN,TN,false_positive_rate,specificity,sensitivity,precision,f1,runtime
asreview,2023-12-23 14:10,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-23 14:20,depression,10025,0,127,69720,0.0,1.0,0.9874901497241922,1.0,0.9937057045150418,0:07:52
bib-dedupe,2023-12-23 14:36,digital_work,363,0,0,6783,0.0,1.0,1.0,1.0,1.0,0:00:46
asreview,2023-12-23 14:37,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-23 14:37,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:10
asreview,2023-12-23 14:37,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-23 14:37,respiratory,404,0,32,1552,0.0,1.0,0.926605504587156,1.0,0.961904761904762,0:00:12
asreview,2023-12-23 14:37,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-23 14:43,srsr,16857,0,105,36027,0.0,1.0,0.993809692253272,1.0,0.9968952364055708,0:04:24
asreview,2023-12-23 14:58,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-23 15:08,depression,10025,0,127,69720,0.0,1.0,0.9874901497241922,1.0,0.9937057045150418,0:07:42
asreview,2023-12-23 15:39,depression,6113,3298,4039,66422,0.0473034997131382,0.9526965002868616,0.6021473601260835,0.649559026670917,0.6249552727086847,0:00:03
bib-dedupe,2023-12-23 15:39,neuroimaging,1291,0,8,2139,0.0,1.0,0.993841416474211,1.0,0.996911196911197,0:00:17
asreview,2023-12-23 15:40,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-23 15:40,stroke,312,0,2,978,0.0,1.0,0.9936305732484076,1.0,0.9968051118210862,0:00:07
asreview,2023-12-23 15:40,stroke,309,12,5,966,0.0122699386503067,0.9877300613496932,0.9840764331210192,0.9626168224299064,0.973228346456693,0:00:00
bib-dedupe,2023-12-23 15:40,haematology,117,0,17,1279,0.0,1.0,0.8731343283582089,1.0,0.9322709163346612,0:00:09
asreview,2023-12-23 15:40,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-23 15:41,cardiac,3503,0,25,5419,0.0,1.0,0.9929138321995464,1.0,0.9964443180201964,0:00:44
asreview,2023-12-23 15:41,cardiac,3164,124,364,5295,0.0228824506366488,0.9771175493633512,0.8968253968253969,0.962287104622871,0.9284037558685446,0:00:00
bib-dedupe,2023-12-23 15:41,cytology_screening,763,0,7,1086,0.0,1.0,0.990909090909091,1.0,0.995433789954338,0:00:06
asreview,2023-12-23 15:41,cytology_screening,752,14,18,1072,0.012891344383057,0.9871086556169428,0.9766233766233766,0.9817232375979112,0.9791666666666669,0:00:00
bib-dedupe,2023-12-23 15:53,digital_work,363,0,0,6783,0.0,1.0,1.0,1.0,1.0,0:00:40
asreview,2023-12-23 15:53,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-23 15:53,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:06
asreview,2023-12-23 15:53,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-23 15:54,respiratory,404,0,32,1552,0.0,1.0,0.926605504587156,1.0,0.961904761904762,0:00:10
asreview,2023-12-23 15:54,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-23 15:59,srsr,16857,0,105,36027,0.0,1.0,0.993809692253272,1.0,0.9968952364055708,0:04:25
asreview,2023-12-23 16:16,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-23 16:27,depression,10025,0,127,69720,0.0,1.0,0.9874901497241922,1.0,0.9937057045150418,0:07:55
asreview,2023-12-23 17:02,depression,6113,3298,4039,66422,0.0473034997131382,0.9526965002868616,0.6021473601260835,0.649559026670917,0.6249552727086847,0:00:03
bib-dedupe,2023-12-23 17:02,neuroimaging,1291,0,8,2139,0.0,1.0,0.993841416474211,1.0,0.996911196911197,0:00:14
asreview,2023-12-23 17:02,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-23 17:02,stroke,312,0,2,978,0.0,1.0,0.9936305732484076,1.0,0.9968051118210862,0:00:06
asreview,2023-12-23 17:02,stroke,309,12,5,966,0.0122699386503067,0.9877300613496932,0.9840764331210192,0.9626168224299064,0.973228346456693,0:00:00
bib-dedupe,2023-12-23 17:02,haematology,117,0,17,1279,0.0,1.0,0.8731343283582089,1.0,0.9322709163346612,0:00:09
asreview,2023-12-23 17:02,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-23 17:03,cardiac,3503,0,25,5419,0.0,1.0,0.9929138321995464,1.0,0.9964443180201964,0:00:40
asreview,2023-12-23 17:04,cardiac,3164,124,364,5295,0.0228824506366488,0.9771175493633512,0.8968253968253969,0.962287104622871,0.9284037558685446,0:00:00
bib-dedupe,2023-12-23 17:04,cytology_screening,763,0,7,1086,0.0,1.0,0.990909090909091,1.0,0.995433789954338,0:00:07
asreview,2023-12-23 17:04,cytology_screening,752,14,18,1072,0.012891344383057,0.9871086556169428,0.9766233766233766,0.9817232375979112,0.9791666666666669,0:00:00
bib-dedupe,2023-12-23 18:10,digital_work,363,0,0,6783,0.0,1.0,1.0,1.0,1.0,0:00:36
asreview,2023-12-23 18:11,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-23 18:11,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:06
asreview,2023-12-23 18:11,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-23 18:11,respiratory,404,0,32,1552,0.0,1.0,0.926605504587156,1.0,0.961904761904762,0:00:10
asreview,2023-12-23 18:11,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-23 18:16,srsr,16857,0,105,36027,0.0,1.0,0.993809692253272,1.0,0.9968952364055708,0:04:10
asreview,2023-12-23 18:31,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-23 18:41,depression,10026,0,126,69720,0.0,1.0,0.9875886524822696,1.0,0.9937555753791256,0:07:40
asreview,2023-12-23 19:12,depression,6113,3298,4039,66422,0.0473034997131382,0.9526965002868616,0.6021473601260835,0.649559026670917,0.6249552727086847,0:00:03
bib-dedupe,2023-12-23 19:13,neuroimaging,1291,0,8,2139,0.0,1.0,0.993841416474211,1.0,0.996911196911197,0:00:17
asreview,2023-12-23 19:13,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-23 19:13,stroke,312,0,2,978,0.0,1.0,0.9936305732484076,1.0,0.9968051118210862,0:00:07
asreview,2023-12-23 19:13,stroke,309,12,5,966,0.0122699386503067,0.9877300613496932,0.9840764331210192,0.9626168224299064,0.973228346456693,0:00:00
bib-dedupe,2023-12-23 19:13,haematology,117,0,17,1279,0.0,1.0,0.8731343283582089,1.0,0.9322709163346612,0:00:10
asreview,2023-12-23 19:13,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-23 19:14,cardiac,3503,0,25,5419,0.0,1.0,0.9929138321995464,1.0,0.9964443180201964,0:00:45
asreview,2023-12-23 19:14,cardiac,3164,124,364,5295,0.0228824506366488,0.9771175493633512,0.8968253968253969,0.962287104622871,0.9284037558685446,0:00:00
bib-dedupe,2023-12-23 19:14,cytology_screening,763,0,7,1086,0.0,1.0,0.990909090909091,1.0,0.995433789954338,0:00:07
asreview,2023-12-23 19:14,cytology_screening,752,14,18,1072,0.012891344383057,0.9871086556169428,0.9766233766233766,0.9817232375979112,0.9791666666666669,0:00:00
bib-dedupe,2023-12-23 19:25,digital_work,363,0,0,6783,0.0,1.0,1.0,1.0,1.0,0:00:38
asreview,2023-12-23 19:25,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-23 19:25,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:06
asreview,2023-12-23 19:25,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-23 19:26,respiratory,404,0,32,1552,0.0,1.0,0.926605504587156,1.0,0.961904761904762,0:00:10
asreview,2023-12-23 19:26,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-23 19:31,srsr,16857,0,105,36027,0.0,1.0,0.993809692253272,1.0,0.9968952364055708,0:04:24
asreview,2023-12-23 19:46,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-23 19:56,depression,10025,0,127,69720,0.0,1.0,0.9874901497241922,1.0,0.9937057045150418,0:07:46
bib-dedupe,2023-12-23 20:10,digital_work,363,0,0,6783,0.0,1.0,1.0,1.0,1.0,0:00:45
asreview,2023-12-23 20:11,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-23 20:11,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:07
asreview,2023-12-23 20:11,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-23 20:11,respiratory,404,0,32,1552,0.0,1.0,0.926605504587156,1.0,0.961904761904762,0:00:12
asreview,2023-12-23 20:11,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-23 20:17,srsr,16857,0,105,36027,0.0,1.0,0.993809692253272,1.0,0.9968952364055708,0:04:26
asreview,2023-12-23 20:32,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-23 20:42,depression,10025,0,127,69720,0.0,1.0,0.9874901497241922,1.0,0.9937057045150418,0:07:57
asreview,2023-12-23 21:14,depression,6113,3298,4039,66422,0.0473034997131382,0.9526965002868616,0.6021473601260835,0.649559026670917,0.6249552727086847,0:00:04
bib-dedupe,2023-12-23 21:15,neuroimaging,1291,0,8,2139,0.0,1.0,0.993841416474211,1.0,0.996911196911197,0:00:19
asreview,2023-12-23 21:15,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-23 21:15,stroke,312,0,2,978,0.0,1.0,0.9936305732484076,1.0,0.9968051118210862,0:00:07
asreview,2023-12-23 21:15,stroke,309,12,5,966,0.0122699386503067,0.9877300613496932,0.9840764331210192,0.9626168224299064,0.973228346456693,0:00:00
bib-dedupe,2023-12-23 21:15,haematology,117,0,17,1279,0.0,1.0,0.8731343283582089,1.0,0.9322709163346612,0:00:09
asreview,2023-12-23 21:15,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-23 21:16,cardiac,3503,0,25,5419,0.0,1.0,0.9929138321995464,1.0,0.9964443180201964,0:00:51
asreview,2023-12-23 21:16,cardiac,3164,124,364,5295,0.0228824506366488,0.9771175493633512,0.8968253968253969,0.962287104622871,0.9284037558685446,0:00:00
bib-dedupe,2023-12-23 21:17,cytology_screening,763,0,7,1086,0.0,1.0,0.990909090909091,1.0,0.995433789954338,0:00:08
asreview,2023-12-23 21:17,cytology_screening,752,14,18,1072,0.012891344383057,0.9871086556169428,0.9766233766233766,0.9817232375979112,0.9791666666666669,0:00:00
bib-dedupe,2023-12-23 21:24,digital_work,361,0,2,6783,0.0,1.0,0.9944903581267218,1.0,0.9972375690607734,0:00:41
asreview,2023-12-23 21:25,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-23 21:25,diabetes,1246,0,15,584,0.0,1.0,0.9881046788263284,1.0,0.9940167530913444,0:00:07
asreview,2023-12-23 21:25,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-23 21:29,digital_work,362,0,1,6783,0.0,1.0,0.9972451790633609,1.0,0.9986206896551724,0:00:41
asreview,2023-12-23 21:29,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-23 21:29,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:07
asreview,2023-12-23 21:29,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-23 21:33,digital_work,362,0,1,6783,0.0,1.0,0.9972451790633609,1.0,0.9986206896551724,0:00:39
asreview,2023-12-23 21:33,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-23 21:33,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:12
asreview,2023-12-23 21:33,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-23 21:34,respiratory,0,0,436,1552,0.0,1.0,0.0,0.0,0.0,0:00:25
asreview,2023-12-23 21:34,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-23 21:40,srsr,16842,0,120,36027,0.0,1.0,0.992925362575168,1.0,0.9964501242456514,0:04:48
asreview,2023-12-23 21:56,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-23 22:03,digital_work,363,0,0,6783,0.0,1.0,1.0,1.0,1.0,0:00:48
asreview,2023-12-23 22:04,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-23 22:04,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:08
asreview,2023-12-23 22:04,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-23 22:04,respiratory,404,0,32,1552,0.0,1.0,0.926605504587156,1.0,0.961904761904762,0:00:15
asreview,2023-12-23 22:04,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-23 22:11,srsr,16857,0,105,36027,0.0,1.0,0.993809692253272,1.0,0.9968952364055708,0:05:04
asreview,2023-12-23 22:28,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-23 22:39,depression,10025,0,127,69720,0.0,1.0,0.9874901497241922,1.0,0.9937057045150418,0:08:40
asreview,2023-12-23 23:17,depression,6113,3298,4039,66422,0.0473034997131382,0.9526965002868616,0.6021473601260835,0.649559026670917,0.6249552727086847,0:00:04
bib-dedupe,2023-12-23 23:18,neuroimaging,1291,0,8,2139,0.0,1.0,0.993841416474211,1.0,0.996911196911197,0:00:18
asreview,2023-12-23 23:18,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-23 23:18,stroke,312,0,2,978,0.0,1.0,0.9936305732484076,1.0,0.9968051118210862,0:00:07
asreview,2023-12-23 23:18,stroke,309,12,5,966,0.0122699386503067,0.9877300613496932,0.9840764331210192,0.9626168224299064,0.973228346456693,0:00:00
bib-dedupe,2023-12-23 23:18,haematology,117,0,17,1279,0.0,1.0,0.8731343283582089,1.0,0.9322709163346612,0:00:11
asreview,2023-12-23 23:18,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-23 23:19,cardiac,3503,0,25,5419,0.0,1.0,0.9929138321995464,1.0,0.9964443180201964,0:00:56
asreview,2023-12-23 23:20,cardiac,3164,124,364,5295,0.0228824506366488,0.9771175493633512,0.8968253968253969,0.962287104622871,0.9284037558685446,0:00:00
bib-dedupe,2023-12-23 23:20,cytology_screening,763,0,7,1086,0.0,1.0,0.990909090909091,1.0,0.995433789954338,0:00:07
asreview,2023-12-23 23:20,cytology_screening,752,14,18,1072,0.012891344383057,0.9871086556169428,0.9766233766233766,0.9817232375979112,0.9791666666666669,0:00:00
bib-dedupe,2023-12-23 23:24,digital_work,363,0,0,6783,0.0,1.0,1.0,1.0,1.0,0:00:50
asreview,2023-12-23 23:24,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-23 23:24,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:10
asreview,2023-12-23 23:24,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-23 23:24,respiratory,404,0,32,1552,0.0,1.0,0.926605504587156,1.0,0.961904761904762,0:00:14
asreview,2023-12-23 23:24,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-23 23:31,srsr,16853,0,109,36027,0.0,1.0,0.9935738710057777,1.0,0.99677657844152,0:04:51
asreview,2023-12-23 23:48,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-23 23:58,depression,10025,0,127,69720,0.0,1.0,0.9874901497241922,1.0,0.9937057045150418,0:07:46
asreview,2023-12-24 00:30,depression,6113,3298,4039,66422,0.0473034997131382,0.9526965002868616,0.6021473601260835,0.649559026670917,0.6249552727086847,0:00:03
bib-dedupe,2023-12-24 00:30,neuroimaging,1291,0,8,2139,0.0,1.0,0.993841416474211,1.0,0.996911196911197,0:00:18
asreview,2023-12-24 00:30,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-24 00:30,stroke,312,0,2,978,0.0,1.0,0.9936305732484076,1.0,0.9968051118210862,0:00:07
asreview,2023-12-24 00:30,stroke,309,12,5,966,0.0122699386503067,0.9877300613496932,0.9840764331210192,0.9626168224299064,0.973228346456693,0:00:00
bib-dedupe,2023-12-24 00:31,haematology,117,0,17,1279,0.0,1.0,0.8731343283582089,1.0,0.9322709163346612,0:00:10
asreview,2023-12-24 00:31,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-24 00:31,cardiac,3503,0,25,5419,0.0,1.0,0.9929138321995464,1.0,0.9964443180201964,0:00:43
asreview,2023-12-24 00:32,cardiac,3164,124,364,5295,0.0228824506366488,0.9771175493633512,0.8968253968253969,0.962287104622871,0.9284037558685446,0:00:00
bib-dedupe,2023-12-24 00:32,cytology_screening,763,0,7,1086,0.0,1.0,0.990909090909091,1.0,0.995433789954338,0:00:08
asreview,2023-12-24 00:32,cytology_screening,752,14,18,1072,0.012891344383057,0.9871086556169428,0.9766233766233766,0.9817232375979112,0.9791666666666669,0:00:00
bib-dedupe,2023-12-24 09:18,digital_work,363,0,0,6783,0.0,1.0,1.0,1.0,1.0,0:00:42
asreview,2023-12-24 09:18,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-24 09:18,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:06
asreview,2023-12-24 09:18,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-24 09:19,respiratory,404,0,32,1552,0.0,1.0,0.926605504587156,1.0,0.961904761904762,0:00:10
asreview,2023-12-24 09:19,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-24 09:24,srsr,16853,0,109,36027,0.0,1.0,0.9935738710057777,1.0,0.99677657844152,0:04:35
asreview,2023-12-24 09:41,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-24 09:51,depression,10025,1,127,69719,1.434308663224326e-05,0.9999856569133676,0.9874901497241922,0.999900259325753,0.9936564575280008,0:07:52
asreview,2023-12-24 10:22,depression,6113,3298,4039,66422,0.0473034997131382,0.9526965002868616,0.6021473601260835,0.649559026670917,0.6249552727086847,0:00:03
bib-dedupe,2023-12-24 10:23,neuroimaging,1291,0,8,2139,0.0,1.0,0.993841416474211,1.0,0.996911196911197,0:00:17
asreview,2023-12-24 10:23,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-24 10:23,stroke,312,0,2,978,0.0,1.0,0.9936305732484076,1.0,0.9968051118210862,0:00:07
asreview,2023-12-24 10:23,stroke,309,12,5,966,0.0122699386503067,0.9877300613496932,0.9840764331210192,0.9626168224299064,0.973228346456693,0:00:00
bib-dedupe,2023-12-24 10:23,haematology,118,0,16,1279,0.0,1.0,0.8805970149253731,1.0,0.9365079365079364,0:00:10
asreview,2023-12-24 10:23,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-24 10:24,cardiac,3504,0,24,5419,0.0,1.0,0.9931972789115646,1.0,0.9965870307167236,0:00:46
asreview,2023-12-24 10:25,cardiac,3164,124,364,5295,0.0228824506366488,0.9771175493633512,0.8968253968253969,0.962287104622871,0.9284037558685446,0:00:00
bib-dedupe,2023-12-24 10:25,cytology_screening,763,0,7,1086,0.0,1.0,0.990909090909091,1.0,0.995433789954338,0:00:07
asreview,2023-12-24 10:25,cytology_screening,752,14,18,1072,0.012891344383057,0.9871086556169428,0.9766233766233766,0.9817232375979112,0.9791666666666669,0:00:00
bib-dedupe,2023-12-24 10:43,digital_work,363,0,0,6783,0.0,1.0,1.0,1.0,1.0,0:00:40
asreview,2023-12-24 10:43,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
bib-dedupe,2023-12-24 10:44,diabetes,1260,0,1,584,0.0,1.0,0.999206978588422,1.0,0.9996033320111068,0:00:06
asreview,2023-12-24 10:44,diabetes,1251,24,10,560,0.0410958904109589,0.958904109589041,0.9920697858842188,0.9811764705882352,0.9865930599369084,0:00:00
bib-dedupe,2023-12-24 10:44,respiratory,404,0,32,1552,0.0,1.0,0.926605504587156,1.0,0.961904761904762,0:00:10
asreview,2023-12-24 10:44,respiratory,399,14,37,1538,0.009020618556701,0.990979381443299,0.9151376146788992,0.9661016949152542,0.939929328621908,0:00:00
bib-dedupe,2023-12-24 10:49,srsr,16852,0,110,36027,0.0,1.0,0.993514915693904,1.0,0.9967469095640858,0:04:12
asreview,2023-12-24 11:05,srsr,16056,1774,906,34253,0.0492408471424209,0.9507591528575792,0.9465864874425186,0.9005047672462142,0.9229707978845711,0:00:02
bib-dedupe,2023-12-24 11:17,depression,10025,1,127,69719,1.434308663224326e-05,0.9999856569133676,0.9874901497241922,0.999900259325753,0.9936564575280008,0:09:12
asreview,2023-12-24 11:52,depression,6113,3298,4039,66422,0.0473034997131382,0.9526965002868616,0.6021473601260835,0.649559026670917,0.6249552727086847,0:00:03
bib-dedupe,2023-12-24 11:52,neuroimaging,1291,0,8,2139,0.0,1.0,0.993841416474211,1.0,0.996911196911197,0:00:15
asreview,2023-12-24 11:52,neuroimaging,1260,8,39,2131,0.0037400654511453,0.9962599345488546,0.9699769053117784,0.9936908517350158,0.9816906895208414,0:00:00
bib-dedupe,2023-12-24 11:52,stroke,312,0,2,978,0.0,1.0,0.9936305732484076,1.0,0.9968051118210862,0:00:06
asreview,2023-12-24 11:52,stroke,309,12,5,966,0.0122699386503067,0.9877300613496932,0.9840764331210192,0.9626168224299064,0.973228346456693,0:00:00
bib-dedupe,2023-12-24 11:52,haematology,118,0,16,1279,0.0,1.0,0.8805970149253731,1.0,0.9365079365079364,0:00:09
asreview,2023-12-24 11:52,haematology,106,43,28,1236,0.0336200156372165,0.9663799843627834,0.7910447761194029,0.7114093959731543,0.7491166077738515,0:00:00
bib-dedupe,2023-12-24 11:53,cardiac,3504,0,24,5419,0.0,1.0,0.9931972789115646,1.0,0.9965870307167236,0:00:41
asreview,2023-12-24 11:54,cardiac,3164,124,364,5295,0.0228824506366488,0.9771175493633512,0.8968253968253969,0.962287104622871,0.9284037558685446,0:00:00
bib-dedupe,2023-12-24 11:54,cytology_screening,763,0,7,1086,0.0,1.0,0.990909090909091,1.0,0.995433789954338,0:00:06
asreview,2023-12-24 11:54,cytology_screening,752,14,18,1072,0.012891344383057,0.9871086556169428,0.9766233766233766,0.9817232375979112,0.9791666666666669,0:00:00
bib-dedupe,2023-12-24 12:16,digital_work,363,0,0,6783,0.0,1.0,1.0,1.0,1.0,0:00:46
asreview,2023-12-24 12:16,digital_work,337,284,26,6499,0.0418693793306796,0.9581306206693204,0.928374655647383,0.5426731078904992,0.6849593495934958,0:00:00
